Wban Number, YearMonthDay, Max Temp, Min Temp, Avg Temp, Dep from Normal, Avg Dew Pt, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, Significant Weather, Snow/Ice Depth, Snow/Ice Water Equiv, Precipitation Snowfall, Precipitation Water Equiv, Pressue Avg Station, Pressure Avg Sea Level, Wind Speed, Wind Direction, Wind Avg Speed, Max 5 sec speed, Max 5 sec Dir, Max 2 min speed, Max 2 min Dir
03016,20060124,41,7,  24 ,M   ,  8, 17, 41,  0,-,M  ,-,M   , 0.00,24.83,30.59,  1.2,19, 2.5, 10,20, 10,19
03016,20060125,43,14,  29 ,M   , 15, 23, 36,  0,-,M  ,-,M   , 0.00,24.64,30.33,  1.0,22, 2.9, 29,30, 17,27
03016,20060126,41,23,  32 ,M   , 27, 29, 33,  0,SN FG FZFG ,M  ,-,M   , 0.03,24.49,30.10,  2.6,25, 5.0, 18,27, 15,26
03016,20060127,41,17,  29 ,M   , 21, 26, 36,  0,SN FG+ FG FZFG ,M  ,-,M   , 0.02,24.45,30.08,  5.4,27, 6.8, 29,33, 28,33
03016,20060128,35,18,  27 ,M   , 18, 25, 38,  0,SN FG ,M  ,-,M   ,  T  ,24.52,30.14,  1.8,27, 4.8, 21,25, 16,28
03016,20060129,37,22,  30 ,M   , 23, 27, 35,  0,SN FG ,M  ,-,M   , 0.01,24.50,30.12,  1.2,26, 2.7, 16,28, 12,25
03016,20060130,43,25,  34 ,M   , 23, 28, 31,  0,-,M  ,-,M   , 0.00,24.56,30.19,  0.0,0, 1.1,  9,20,  8,20
03016,20060131,43,27,  35 ,M   , 28, 31, 30,  0,SN FG ,M  ,-,M   , 0.04,24.39,29.95,  0.2,11, 2.0, 41,33,  8,20
03017,20060101,55,23,  39 ,  11, 20, 34, 26,  0,-,-,-,-, 0.00,24.18,31.44,  5.7,29, 9.2, 36,31, 28,30
03017,20060102,63,18,  41 ,  13, 15, 31, 24,  0,-,-,-,-, 0.00,24.40,29.79,  5.1,19, 9.3, 23,25, 20,24
03017,20060103,55,36,  46 ,  18, 18, 35, 19,  0,BLDU ,-,-,-, 0.00,24.44,29.76, 14.6,25,18.8, 44,27, 37,27
03017,20060104,47,18,  33 ,   5, 16, 28, 32,  0,-,-,-,-, 0.00,24.77,30.24,  1.9,31, 8.8, 20,32, 16,32
03017,20060105,49,15,  32 ,   4,  8, 27, 33,  0,-,-,-,-, 0.00,24.94,30.46,  4.3,22, 7.2, 17,22, 15,23
03017,20060106,66,35,  51 ,  24, 15, 36, 14,  0,-,-,-,-, 0.00,24.73,30.11, 11.4,24,13.2, 31,28, 28,27
03017,20060107,69*,41,  55*,  28,  9, 37, 10,  0,-,-,-,-, 0.00,24.38,30.74, 11.0,26,14.5, 43,29, 37,28
03017,20060108,52,27,  40 ,  13, 13, 31, 25,  0,-,-,-,-, 0.00,24.43,29.90, 12.7,29,15.8, 40,29, 31,29
03017,20060109,44,24,  34 ,   5, 11, 25, 31,  0,-,0  ,-,0.0 , 0.00,24.74,30.25,  2.2,17, 8.6, 28,3, 23,3
03017,20060110,60,26,  43 ,  14,  2, 30, 22,  0,-,0  ,-,0.0 , 0.00,24.56,29.96,  8.8,24,11.1, 30,29, 23,28
03017,20060111,61,35,  48 ,  19,  9, 34, 17,  0,-,M  ,-,M   , 0.00,24.36,29.79,  8.9,25,12.9, 38,30, 30,29
03017,20060112,48,26,  37 ,   8,  9, 27, 28,  0,HZ ,0  ,-,0.0 , 0.00,24.46,30.33, 12.9,32,15.8, 43,29, 36,34
03017,20060113,59,12,  36 ,   7,  7, 27, 29,  0,-,0  ,-,0.0 , 0.00,24.67,30.15,  6.6,19, 8.3, 21,21, 18,21
03017,20060114,60,31,  46 ,  17, 15, 33, 19,  0,-,0  ,-,0.0 , 0.00,24.46,29.80,  6.9,21, 9.0, 18,21, 17,21
03017,20060115,58,34,  46 ,  17, 11, 32, 19,  0,-,0  ,-,0.0 , 0.00,24.23,30.64,  7.0,26,13.5, 37,30, 32,30
03017,20060116,36,9,  23 ,  -6, 15, 22, 42,  0,FG ,0  ,-,0.1 , 0.01,24.51,29.96, 11.9,1,15.2, 36,2, 31,1
03017,20060117,51,17,  34 ,   5, 11, 27, 31,  0,-,T  ,-,0.0 , 0.00,24.47,29.93, 14.0,26,14.7, 30,27, 26,27
03017,20060118,63,30,  47 ,  18, 16, 35, 18,  0,-,M  ,-,M   , 0.00,24.31,30.22,  3.3,25,10.1, 30,27, 25,28
03017,20060119,35,21,  28 ,  -1, 24, 27, 37,  0,SN FG+ FG FZFG ,0  ,-,2.2 , 0.24,24.42,29.85,  3.5,5, 6.0, 18,4, 15,4
03017,20060120,33,12,  23*,  -6, 15, 21, 42,  0,SN FG+ FG FZFG BCFG BR ,3  ,-,0.5 , 0.03,24.59,30.13,  6.1,20, 7.3, 21,20, 18,20
03017,20060121,38,18,  28 ,  -1,  9, 21, 37,  0,-,2  ,-,0.0 , 0.00,24.62,30.13,  6.7,18, 9.8, 22,21, 18,21
03017,20060122,37,18,  28 ,  -1, 12, 21, 37,  0,-,1  ,-,0.0 , 0.00,24.73,30.28, 10.7,19,11.5, 18,20, 17,20
03017,20060123,49,16,  33 ,   4,  8, 24, 32,  0,-,T  ,-,0.0 , 0.00,24.65,30.17,  7.6,22, 8.3, 17,21, 16,21
03017,20060124,55,20,  38 ,   9, 15, 29, 27,  0,-,T  ,-,0.0 , 0.00,24.87,30.34,  7.2,19, 8.6, 21,22, 18,21
03017,20060125,56,28,  42 ,  12, 15, 30, 23,  0,-,0  ,-,0.0 , 0.00,24.70,30.15,  7.8,22, 9.6, 26,21, 24,20
03017,20060126,51,27,  39 ,   9, 18, 33, 26,  0,-,0  ,-,0.0 , 0.00,24.46,29.81, 12.0,23,14.9, 39,26, 33,25
03017,20060127,49,28,  39 ,   9, 12, 28, 26,  0,-,M  ,-,M   , 0.00,24.49,29.90,  3.3,24, 9.2, 22,29, 16,19
03017,20060128,44,24,  34 ,   4,  8, 26, 31,  0,-,M  ,-,M   , 0.00,24.42,29.83,  4.6,29, 9.6, 33,28, 29,27
03017,20060129,44,16,  30 ,   0,  8, 26, 35,  0,-,M  ,-,M   , 0.00,24.46,29.88, 10.9,30,14.4, 37,26, 32,27
03017,20060130,54,14,  34 ,   4, 15, 28, 31,  0,-,M  ,-,M   , 0.00,24.48,29.92,  7.3,21,12.0, 28,20, 24,29
03017,20060131,59,21,  40 ,  10, 21, 31, 25,  0,-,M  ,-,M   , 0.00,24.36,29.71,  1.6,22,12.0, 39,3, 33,3
03024,20060101,64,44,  54 ,   0, 30, 44, 11,  0,-,-,-,-, 0.03,26.35,31.65, 15.9,26,17.6, 49,24, 39,24
03024,20060102,65,36,  51 ,   0, 19, 38, 14,  0,-,-,-,-, 0.00,26.78,29.93,  4.1,22, 8.7, 21,16, 17,16
03024,20060103,76,51,  64*,   0, 16, 43,  1,  0,-,-,-,-, 0.00,26.76,29.88, 15.4,25,15.9, 39,24, 31,24
03024,20060104,58,36,  47 ,   0, 21, 36, 18,  0,-,-,-,-, 0.00,27.03,30.21,  2.9,1, 5.6, 17,1, 14,1
03024,20060105,54,32,  43 ,   0, 17, 34, 22,  0,-,-,-,-, 0.00,27.23,30.47, 11.4,33,12.3, 33,34, 28,34
03024,20060106,72,24,  48 ,   0, 12, 34, 17,  0,-,-,-,-, 0.00,27.03,30.25,  6.7,24, 7.3, 20,28, 15,24
03024,20060107,82*,34,  58 ,   0, 10, 38,  7,  0,-,-,-,-, 0.00,26.68,29.82, 12.9,24,13.4, 44,25, 30,23
03024,20060108,70,41,  56 ,   0,  8, 38,  9,  0,-,-,-,-, 0.00,26.64,29.76,  5.9,25, 9.8, 26,29, 18,29
03024,20060109,44,30,  37 ,M   , 27, 32, 28,  0,SN FG FZFG ,M  ,-,M   , 0.01,27.03,30.26, 11.8,2,12.8, 32,1, 25,2
03024,20060110,55,22,  39 ,M   , 22, 30, 26,  0,-,M  ,-,M   , 0.00,26.93,30.19,  4.0,22, 6.6, 16,20, 13,19
03024,20060111,69,25,  47 ,M   , 14, 34, 18,  0,-,M  ,-,M   , 0.00,26.66,29.83,  7.5,23, 8.5, 17,20, 15,24
03024,20060112,61,31,  46 ,M   , 17, 35, 19,  0,-,M  ,-,M   , 0.00,26.63,29.77,  8.6,29,14.9, 48,34, 39,35
03024,20060113,54,28,  41 ,M   , 10, 30, 24,  0,-,M  ,-,M   , 0.00,27.07,30.29,  6.1,30, 9.7, 26,34, 21,35
03024,20060114,67,35,  51 ,M   , 14, 36, 14,  0,-,M  ,-,M   , 0.00,26.86,30.03, 13.2,20,14.8, 32,19, 24,19
03024,20060115,72,44,  58 ,M   , 16, 40,  7,  0,-,M  ,-,M   , 0.00,26.55,29.64, 15.1,24,15.8, 41,25, 35,24
03024,20060116,50,30,  40 ,M   , 22, 32, 25,  0,-,M  ,-,M   ,  T  ,26.66,29.82,  7.7,33,11.8, 37,1, 30,1
03024,20060117,53,22,  38 ,M   ,  9, 28, 27,  0,-,M  ,-,M   , 0.00,26.85,30.08,  5.5,27, 8.7, 24,29, 21,28
03024,20060118,69,34,  52 ,M   , 11, 36, 13,  0,-,M  ,-,M   , 0.00,26.66,29.80, 12.0,23,12.3, 35,24, 28,23
03024,20060119,69,37,  53 ,M   , 12, 36, 12,  0,-,M  ,-,M   , 0.00,26.61,29.74,  3.3,25, 9.5, 26,24, 22,23
03024,20060120,44,26,  35*,M   , 25, 32, 30,  0,-,M  ,-,M   , 0.00,26.88,30.08,  7.4,35, 9.6, 26,35, 22,35
03024,20060121,53,19,  36 ,M   , 17, 29, 29,  0,-,M  ,-,M   , 0.00,27.05,30.28,  7.7,18, 9.3, 28,19, 22,18
03024,20060122,52,28,  40 ,M   , 18, 32, 25,  0,-,M  ,-,M   , 0.00,27.02,30.24,  0.7,24, 4.2, 16,15, 13,15
03024,20060123,58,20,  39 ,M   , 16, 29, 26,  0,-,M  ,-,M   , 0.00,27.03,30.25,  5.8,23, 6.8, 22,26, 17,25
03024,20060124,63,26,  45 ,M   , 14, 32, 20,  0,-,M  ,-,M   , 0.00,27.13,30.37,  2.4,25, 6.2, 17,1, 14,1
03024,20060125,58,26,  42 ,M   , 17, 33, 23,  0,-,M  ,-,M   , 0.00,27.18,30.42,  5.6,18, 7.9, 21,17, 17,17
03024,20060126,62,45,  54 ,M   , 29, 42, 11,  0,-,M  ,-,M   , 0.01,26.96,30.13, 16.1,18,16.5, 35,19, 28,19
03024,20060127,67,39,  53 ,M   , 35, 44, 12,  0,-,M  ,-,M   , 0.00,26.81,29.99, 11.9,17,13.1, 31,-, 24,17
03024,20060128,57,34,  46 ,M   , 19, 37, 19,  0,-,M  ,-,M   , 0.00,26.70,29.83,  5.8,28,12.1, 37,34, 29,34
03024,20060129,58,30,  44 ,M   , 10, 31, 21,  0,-,M  ,-,M   , 0.00,26.70,29.88,  2.7,3, 5.8, 21,1, 18,1
03024,20060130,56,26,  41 ,M   ,  7, 30, 24,  0,-,M  ,-,M   , 0.00,26.88,30.08,  4.8,21, 7.2, 23,18, 17,18
03024,20060131,77,41,  59 ,M   , 18, 41,  6,  0,-,M  ,-,M   , 0.00,26.59,29.73, 11.4,21,15.8, 33,1, 26,3
03026,20060101,45,33,  39 ,   0, 31, 36, 26,  0,RA FG ,-,-,-, 0.10,25.21,31.54, 16.2,34,19.2, 45,34, 38,33
03026,20060102,53,24,  39 ,   0, 21, 31, 26,  0,-,-,-,-, 0.00,25.56,29.87,  7.9,22,12.7, 32,33, 25,32
03026,20060103,65,29,  47 ,   0, 22, 36, 18,  0,-,M  ,-,M   , 0.00,25.55,29.81, 13.1,27,18.1, 48,25, 40,24
03026,20060104,46,21,  34 ,   0, 23, 30, 31,  0,-,-,-,-, 0.00,25.88,30.26,  7.3,29, 8.9, 31,32, 26,32
03026,20060105,46,22,  34 ,   0, 15, 26, 31,  0,-,-,-,-, 0.00,26.05,30.47, 12.7,32,15.0, 39,35, 31,34
03026,20060106,64,23,  44 ,   0, 17, 32, 21,  0,-,-,-,-, 0.00,25.83,30.17,  7.6,28,10.4, 31,33, 25,33
03026,20060107,70*,34,  52*,   0, 16, 36, 13,  0,-,-,-,-, 0.00,25.44,30.41,  7.8,26, 9.6, 28,36, 22,30
03026,20060108,51,26,  39 ,   0, 23, 32, 26,  0,SN FG ,M  ,-,M   , 0.01,25.53,29.82, 10.2,33,13.1, 41,32, 35,33
03026,20060109,38,24,  31 ,M   , 25, 28, 34,  0,SN FG ,M  ,-,M   ,  T  ,25.91,30.30,  2.0,32,10.0, 22,23, 18,24
03026,20060110,55,22,  39 ,M   , 17, 29, 26,  0,-,M  ,-,M   , 0.00,25.69,30.05, 10.9,23,11.6, 22,24, 18,24
03026,20060111,68,27,  48 ,M   , 13, 32, 17,  0,-,M  ,-,M   , 0.00,25.45,29.74,  6.4,25, 9.1, 22,27, 18,26
03026,20060112,44,22,  33 ,M   , 20, 29, 32,  0,SN FG ,M  ,-,M   , 0.00,25.51,30.21, 12.8,34,16.7, 26,31, 22,31
03026,20060113,47,17,  32 ,M   , 10, 25, 33,  0,-,M  ,-,M   , 0.00,25.83,30.23,  8.1,25,12.0, 26,20, 21,23
03026,20060114,63,27,  45 ,M   , 15, 32, 20,  0,-,M  ,-,M   , 0.00,25.55,29.85,  9.2,24,10.1, 24,21, 22,21
03026,20060115,65,30,  48 ,M   , 15, 34, 17,  0,-,M  ,-,M   ,  T  ,25.30,30.77,  9.3,28,12.2, 38,24, 30,25
03026,20060116,M,M,M    ,M   ,-,-,M  ,M  ,-,M  ,-,M   , 0.00,25.56,-, 12.8,34,M   , 46,36, 36,34
03026,20060117,47,13,  30 ,M   ,  8, 23, 35,  0,-,M  ,-,M   , 0.00,25.63,29.99, 11.2,30,13.7, 28,32, 22,32
03026,20060118,65,26,  46 ,M   , 16, 32, 19,  0,-,M  ,-,M   , 0.00,25.41,29.69,  8.0,24,11.3, 24,21, 20,19
03026,20060119,40,27,  34 ,M   , 22, 28, 31,  0,SN FG ,M  ,-,M   ,  T  ,25.51,29.83,  7.7,36,10.8, 17,2, 14,3
03026,20060120,37,12,  25 ,M   , 19, 23, 40,  0,SN FG FZFG ,M  ,-,M   , 0.00,25.72,30.14,  5.4,29, 8.1, 16,29, 14,24
03026,20060121,37,9,  23*,M   , 12, 18, 42,  0,-,M  ,-,M   , 0.00,25.75,-,  5.1,25, 7.3, 18,23, 17,24
03026,20060122,37,11,  24 ,M   , 14, 20, 41,  0,-,M  ,-,M   , 0.00,25.88,30.34,  4.8,31, 8.6, 16,33, 14,33
03026,20060123,43,10,  27 ,M   , 16, 22, 38,  0,-,M  ,-,M   , 0.00,25.78,30.23,  8.0,25, 8.7, 15,24, 14,24
03026,20060124,56,22,  39 ,M   , 20, 30, 26,  0,-,M  ,-,M   , 0.00,25.98,30.38,  7.9,28, 9.9, 23,34, 18,34
03026,20060125,54,27,  41 ,M   , 23, 33, 24,  0,-,M  ,-,M   , 0.00,25.90,30.26, 15.2,19,15.9, 41,19, 35,19
03026,20060126,57,27,  42 ,M   , 23, 33, 23,  0,-,M  ,-,M   , 0.00,25.63,29.93, 16.1,21,18.9, 49,22, 41,21
03026,20060127,55,22,  39 ,M   , 22, 31, 26,  0,-,M  ,-,M   , 0.00,25.62,29.94,  7.8,16, 8.8, 23,16, 20,16
03026,20060128,45,19,  32 ,M   , 10, 25, 33,  0,-,M  ,-,M   , 0.00,25.51,29.82, 14.6,32,18.4, 48,33, 39,33
03026,20060129,46,19,  33 ,M   ,  6, 24, 32,  0,-,M  ,-,M   , 0.00,25.55,29.90, 15.6,32,18.9, 51,33, 40,32
03026,20060130,47,15,  31 ,M   , 11, 24, 34,  0,-,M  ,-,M   , 0.00,25.64,30.02,  7.8,23,10.0, 24,22, 20,20
03026,20060131,64,23,  44 ,M   , 21, 31, 21,  0,-,M  ,-,M   , 0.00,25.47,29.76,  7.8,32,12.0, 38,36, 30,1
03027,20060101,50,36,  43 ,   0, 14, 32, 22,  0,-,-,-,-, 0.00,22.86,30.04, 29.3,28,29.8, 64,29, 48,29
03027,20060102,60,34,  47 ,   0, 13, 33, 18,  0,-,-,-,-, 0.00,23.08,29.98, 21.8,28,23.6, 43,29, 37,30
03027,20060103,59,37,  48*,   0, 16, 35, 17,  0,-,-,-,-, 0.00,23.14,29.99, 20.8,26,22.2, 45,28, 38,27
03027,20060104,57,27,  42 ,   0, 13, 30, 23,  0,-,-,-,-, 0.00,23.28,30.23, 21.3,30,21.7, 47,29, 39,29
03027,20060105,49,25,  37 ,   0, 13, 28, 28,  0,-,-,-,-, 0.00,23.43,30.47,  6.8,28, 9.2, 22,32, 18,27
03027,20060106,62,29,  46 ,   0, 10, 30, 19,  0,-,-,-,-, 0.00,23.34,30.32, 18.5,30,18.7, 36,31, 32,31
03027,20060107,63*,28,  46 ,   0,  8, 32, 19,  0,-,-,-,-, 0.00,23.09,29.96, 17.5,27,18.4, 36,27, 31,27
03027,20060108,56,34,  45 ,   0,  5, 30, 20,  0,-,-,-,-, 0.00,23.02,29.87, 18.4,28,18.9, 40,28, 33,29
03027,20060109,40,21,  31 ,M   ,  9, 23, 34,  0,-,M  ,-,M   , 0.03,23.22,30.23, 12.4,30,13.8, 31,2, 26,3
03027,20060110,49,20,  35 ,M   , -3, 22, 30,  0,-,M  ,-,M   , 0.00,23.16,30.21, 21.8,30,21.9, 43,31, 35,30
03027,20060111,57,26,  42 ,M   , -8, 25, 23,  0,-,M  ,-,M   , 0.00,23.05,29.97, 19.5,29,20.0, 37,29, 32,29
03027,20060112,50,25,  38 ,M   , -2, 26, 27,  0,-,M  ,-,M   , 0.00,22.99,29.87, 24.0,29,25.1, 51,29, 45,30
03027,20060113,54,20,  37 ,M   , -4, 23, 28,  0,-,M  ,-,M   , 0.00,23.25,30.26, 15.4,29,15.9, 33,31, 30,31
03027,20060114,58,30,  44 ,M   ,  5, 29, 21,  0,-,M  ,-,M   , 0.00,23.13,30.05, 14.9,26,15.7, 35,24, 31,24
03027,20060115,55,30,  43 ,M   , 11, 31, 22,  0,-,M  ,-,M   , 0.00,22.90,29.71, 19.2,26,20.1, 46,26, 39,27
03027,20060116,37,16,  27*,M   , 15, 23, 38,  0,HZ ,M  ,-,M   , 0.05,22.92,29.87,  6.6,31, 9.2, 21,35, 18,31
03027,20060117,44,13,  29 ,M   ,  2, 20, 36,  0,-,M  ,-,M   , 0.00,23.10,30.17, 21.1,30,21.4, 44,31, 38,31
03027,20060118,54,26,  40 ,M   ,  4, 27, 25,  0,-,M  ,-,M   , 0.00,23.04,29.96, 18.6,26,21.5, 35,28, 30,28
03027,20060119,55,28,  42 ,M   , 10, 30, 23,  0,-,M  ,-,M   , 0.00,22.88,29.73, 17.5,25,19.5, 40,25, 35,24
03027,20060120,42,18,  30 ,M   , 11, 23, 35,  0,-,M  ,-,M   , 0.01,23.08,30.06, 12.9,30,13.6, 29,29, 24,29
03027,20060121,41,15,  28 ,M   ,  2, 21, 37,  0,-,M  ,-,M   , 0.00,23.13,30.17,  5.6,26, 8.0, 16,26, 14,26
